path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/bin/gpg-wks-client",265480,3,1,2,0,144,221496,0,4400,0.834323,0.000000,0.016574,6.320890,0.000000,1.853773,0.206365,236,3,0.000000,180,105,5000,476,22,24.433127,0,0.002754,5,0.090688,0,0.087719,25,5.615319,1,0,1,1056,16.000000,16.000000,28,0,0.000000,5,0,226,0,0.000000,679,0.135397,564701551.768421,2147483627,285,0.242924,4080,1,4080,263355,0,221496,221496,5.644167,5.646054,5.654728,0.347666,0.347412,0.349141,2.251660,2.251926,2.233655,6.538916,6.539955,6.539443,146598,146686,147058,121630,121727,121994,0.001735,-0.000334,-0.001871,-0.001537,-0.001014,265480,263355,2125,,,,,113914,43.3,115094,43.7,5.660,5.660,,,bcj
"/usr/bin/hardlink",68000,3,1,2,0,54,58996,0,2604,0.867588,0.000000,0.038294,6.203927,0.000000,1.381982,0.228965,109,3,0.000000,58,35,1138,201,10,21.366601,0,0.002610,0,0.106685,0,0.086022,8,4.645749,1,0,1,212,16.000000,16.000000,30,0,0.000000,2,0,92,0,0.000000,216,0.210818,527931066.021505,2137522191,93,0.248972,123,1,123,65641,0,58996,58996,5.806900,5.809319,5.819546,0.312927,0.312609,0.314983,1.755709,1.754043,1.746192,6.730274,6.731477,6.730180,40549,40626,40731,35741,35781,35896,0.002407,-0.000417,-0.002178,-0.001761,-0.001752,68000,65641,2359,,,,,40685,62.0,41161,62.7,0.076,0.076,,,bcj
"/usr/bin/dtagnames",199416,3,1,2,0,201,138456,0,5176,0.694307,0.000000,0.025956,6.361669,0.000000,1.603250,0.195600,146,3,0.000000,220,60,2620,382,4,21.447969,0,0.002961,2,0.084937,0,0.067857,19,5.489733,1,0,1,17096,16.000000,16.000000,29,0,0.000000,6,0,137,0,0.000000,647,0.202678,792522798.892857,2147483581,280,0.226682,56,1,56,197137,0,138456,138456,4.991906,4.993203,5.003585,0.407869,0.407768,0.410620,2.717800,2.717550,2.730774,5.812383,5.813189,5.814943,95606,95688,95958,81402,81469,81613,0.001953,-0.000260,-0.002340,-0.002080,-0.000730,199416,197137,2279,,,,,81026,41.1,81672,41.4,8.065,8.065,,,bcj
"/usr/bin/stat",133600,3,1,2,0,61,94752,0,2248,0.709222,0.000000,0.016826,6.390913,0.000000,1.609686,0.198877,122,4,0.000000,151,69,1983,456,14,23.808173,0,0.002259,2,0.082922,0,0.040909,9,6.054408,1,0,1,592,16.000000,16.000000,29,0,0.000000,3,0,104,0,0.000000,246,0.258137,647630865.627273,2136276989,219,0.219255,43,1,43,131315,0,94752,94752,5.098120,5.099819,5.111366,0.393055,0.393179,0.395561,2.661890,2.662916,2.657142,5.905361,5.905984,5.908100,64898,64956,65045,56708,56742,56904,0.002269,-0.000333,-0.002598,-0.002265,-0.001234,133600,131315,2285,,,,,58710,44.7,59249,45.1,3.330,3.330,,,bcj
"/usr/bin/inotifywatch",67832,3,1,2,0,30,20020,0,1632,0.295141,0.000000,0.024059,5.680263,0.000000,1.213950,0.273127,57,2,0.000000,13,3,319,10,0,17.134865,0,0.000899,0,0.169880,0,0.312500,5,2.905639,1,0,1,152,16.000000,16.000000,29,0,0.000000,3,0,46,0,0.000000,26,0.075362,399732693.750000,2023227389,16,0.351801,51,1,51,65547,0,20020,20020,2.270344,2.271406,2.270195,0.606404,0.606857,0.606389,2.444406,2.445643,2.444879,2.661488,2.662249,2.661499,12690,12709,12695,11352,11365,11357,0.000137,-0.000468,0.000065,0.000533,0.000122,67832,65547,2285,,,,,18539,28.3,18865,28.8,5.412,5.412,,,bcj
"/usr/bin/nice",68048,3,1,2,0,48,40648,0,1592,0.597343,0.000000,0.023395,5.624059,0.000000,1.561433,0.327249,72,5,0.000000,78,58,588,145,14,18.238929,0,0.001181,0,0.212311,0,0.036765,5,5.286503,1,0,1,392,16.000000,16.000000,29,0,0.000000,2,0,53,0,0.000000,85,0.334088,494195831.036765,2068234189,136,0.327120,4080,1,4080,65763,0,40648,40648,3.928479,3.931091,3.949034,0.474222,0.473620,0.477660,2.611341,2.614438,2.623650,4.618309,4.620091,4.628483,23983,24014,24160,21408,21438,21551,0.002676,-0.000665,-0.005232,-0.004568,-0.001718,68048,65763,2285,,,,,28016,42.6,28424,43.2,2.602,2.601,,,bcj
"/usr/bin/eqn",271648,3,1,2,0,1884,198548,0,17824,0.730902,0.000000,0.065614,5.776271,0.000000,2.741279,0.302003,65,3,0.000000,248,69,2859,338,4,16.380039,0,0.002624,1,0.205416,0,0.488959,155,3.971631,1,0,1,13792,16.000000,16.000000,30,0,0.000000,4,0,51,0,0.000000,516,0.187322,437169709.671924,2145910809,317,0.330249,56,1,129,269283,0,198548,198548,4.753154,4.759116,4.771988,0.423573,0.424157,0.428761,2.326155,2.320762,2.322569,5.617165,5.621794,5.625824,113451,113890,114205,96845,97199,97331,0.000958,-0.001254,-0.003962,-0.002708,-0.000490,271648,269283,2365,,,,,88920,33.0,89915,33.4,7.907,7.907,,,bcj
"/usr/bin/ed",68000,3,1,2,0,30,52488,0,1541,0.771882,0.000000,0.022662,6.294388,0.000000,1.545816,0.206733,68,2,0.000000,40,15,1202,113,0,24.523091,0,0.001829,0,0.079656,0,0.109091,6,5.026637,1,0,1,1331,16.000000,16.000000,27,0,0.000000,2,0,58,0,0.000000,183,0.122628,553067678.436364,1879048189,55,0.249574,51,1,51,65957,0,52488,52488,5.403405,5.403970,5.411797,0.378039,0.377940,0.379600,2.390048,2.389808,2.395072,6.291191,6.291505,6.290079,38223,38242,38299,33410,33422,33500,0.001789,-0.000105,-0.001553,-0.001449,-0.001183,68000,65957,2043,,,,,38498,58.4,38993,59.1,0.428,0.428,,,bcj
"/usr/bin/getkeycodes",68184,3,1,2,0,19,8308,0,992,0.121847,0.000000,0.014549,5.159863,0.000000,1.470687,0.381199,34,2,0.000000,9,5,106,8,2,14.790563,0,0.006139,0,0.262277,0,0.071429,1,2.950212,1,0,1,8,16.000000,16.000000,30,0,0.000000,2,0,24,0,0.000000,17,0.184615,550535168.928571,2081687225,14,0.380604,51,1,51,65801,0,8308,8308,0.952310,0.952708,0.952334,0.588685,0.588897,0.588651,1.734068,1.734821,1.732911,1.144631,1.145107,1.144848,5802,5809,5809,5275,5278,5280,0.000137,-0.000419,-0.000026,0.000393,-0.000030,68184,65801,2383,,,,,13645,20.7,13978,21.2,8.949,8.949,,,bcj
"/usr/bin/sync",68048,3,1,2,0,48,35264,0,1624,0.518222,0.000000,0.023866,6.011607,0.000000,1.339514,0.257997,71,3,0.000000,72,50,551,124,7,19.542650,0,0.002751,0,0.128970,0,0.040984,5,5.400195,1,0,1,408,16.000000,16.000000,29,0,0.000000,2,0,54,0,0.000000,81,0.314677,626090332.655738,2080374795,122,0.267778,43,1,43,65763,0,35264,35264,3.780407,3.781698,3.796276,0.477664,0.477779,0.480951,2.818286,2.819043,2.828862,4.458728,4.459723,4.468010,23187,23210,23275,20680,20694,20776,0.002342,-0.000342,-0.004198,-0.003856,-0.001247,68048,65763,2285,,,,,27248,41.4,27645,42.0,2.357,2.358,,,bcj
