path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/sbin/iwevent",23096,3,1,4,0,14,5485,6484,1104,0.237487,0.280741,0.047800,5.886712,3.992805,1.562652,0.365695,50,1,0.357187,108,93,58,18,50,48.352963,89,0.002552,2,0.017685,177,0.970149,195,0.417807,1,2,1,56,12.000000,12.000000,30,0,0.000000,2,0,42,0,0.000000,19,0.822630,31499030.457711,2071379681,72,0.369106,9,1,9,20826,8192,13677,5485,3.501203,3.368654,3.544881,0.657967,0.536902,0.688242,2.036312,1.970744,2.045550,4.042261,4.034990,4.056966,8303,7928,7893,7576,7109,7092,0.000624,0.037858,-0.012475,-0.050333,0.000816,23096,20826,2270,,,,,17885,85.9,17658,84.8,1.057,1.008,,,kanziexe
"/usr/sbin/chgpasswd",67880,3,1,4,0,128,29961,23480,5708,0.441382,0.345905,0.084090,5.962667,4.561525,1.137191,0.305458,120,1,0.324446,870,334,196,112,247,47.848870,404,0.003738,2,0.032909,427,0.937708,1129,1.195718,1,2,1,684,12.000000,12.000000,29,0,0.000000,4,0,110,0,0.000000,314,0.888573,68761374.999169,2096963453,401,0.376027,9,1,9,65612,12288,42249,29961,4.938318,4.793223,5.018020,0.550585,0.442906,0.601026,2.044301,1.981530,2.054183,5.680882,5.681541,5.711290,36099,33787,33701,31426,29091,29098,0.001006,0.029382,-0.016139,-0.045521,-0.000107,67880,65612,2268,,,,,33941,51.7,33682,51.3,1.008,0.910,,,kanziexe
"/usr/sbin/gdisk",223648,3,1,4,0,67,131265,80436,2464,0.586927,0.359654,0.011017,6.143215,5.880980,1.419793,0.171563,95,1,0.580934,3851,1031,512,417,758,42.078665,1747,0.003482,24,0.026938,434,0.900860,4398,1.350793,1,2,1,4096,12.000000,12.000000,31,0,0.000000,5,0,81,0,0.000000,892,0.922058,101921056.237403,2127136040,1457,0.350094,9,1,9,221221,12288,143553,131265,6.216478,6.072802,6.286774,0.425393,0.342077,0.473353,1.235625,1.183489,1.203662,6.952373,6.926219,6.961050,139530,128595,128575,115858,106368,106421,0.001795,0.023112,-0.011308,-0.034420,-0.000240,223648,221221,2427,,,,,92972,42.0,93123,42.1,1.366,1.482,,,bcj
"/usr/sbin/iptunnel",27192,3,1,4,0,10,9741,7504,832,0.358230,0.275964,0.030597,5.988273,4.558294,1.641323,0.288257,40,1,0.360741,266,100,68,67,101,45.623242,124,0.002258,1,0.030079,148,0.915301,335,1.236069,1,2,1,152,12.000000,12.000000,30,0,0.000000,1,0,32,0,0.000000,69,0.887043,113820812.286885,2092367873,111,0.426497,9,1,9,24842,4096,13837,9741,4.405662,4.270815,4.473634,0.619674,0.520885,0.668522,2.332721,2.273288,2.337560,5.052701,5.043746,5.059944,11477,10764,10630,10556,9753,9630,0.001006,0.030608,-0.015429,-0.046036,0.004951,27192,24842,2350,,,,,19778,79.6,19480,78.4,1.222,0.961,,,kanziexe
"/usr/sbin/acpid",56264,3,1,4,0,90,23673,21228,3824,0.420749,0.377293,0.067965,6.017128,4.714984,1.666402,0.291374,105,1,0.445873,645,261,159,119,246,46.067672,343,0.002704,5,0.025472,357,0.922737,836,1.273133,1,2,1,5664,12.000000,12.000000,30,0,0.000000,1,0,97,0,0.000000,178,0.888811,89430269.512141,2097151918,289,0.395993,9,1,9,53914,12288,35961,23673,5.137707,4.991528,5.216276,0.548992,0.437805,0.590430,1.890418,1.813845,1.910845,5.820653,5.816126,5.841874,30432,28870,28668,27000,25142,25069,0.001688,0.028452,-0.015293,-0.043745,0.001354,56264,53914,2350,,,,,31282,58.0,31037,57.6,1.216,1.010,,,kanziexe
"/usr/sbin/samusrgrp",89048,3,1,4,0,53,46813,30848,1424,0.525705,0.346420,0.015991,6.277227,5.502388,2.138230,0.161909,58,1,0.612130,1091,386,171,179,483,36.048790,535,0.002969,2,0.029201,228,0.916046,1353,0.955966,1,2,1,480,12.000000,12.000000,30,0,0.000000,1,0,46,0,0.000000,307,0.925974,97987453.109005,2125934583,427,0.311415,9,1,9,86779,8192,55005,46813,5.959808,5.813127,6.031542,0.465968,0.370583,0.501354,1.613333,1.562171,1.604111,6.676650,6.660378,6.675941,54924,52012,51944,47503,44817,44716,0.001164,0.024612,-0.012036,-0.036648,0.001164,89048,86779,2269,,,,,47586,54.8,47395,54.6,1.108,1.108,,,kanziexe
"/usr/sbin/jfs_logdump",255128,3,1,4,0,10,46605,14920,183948,0.182673,0.058480,0.721003,6.183867,5.292928,1.599370,0.204080,55,1,0.466622,809,424,163,128,494,30.672760,702,0.002618,8,0.023731,202,0.875912,1080,1.530415,1,2,1,1133148,12.000000,12.000000,28,0,0.000000,2,0,47,0,0.000000,277,0.919227,116657935.439578,2130835587,420,0.308143,9,1,9,253025,8192,54797,46605,3.075320,3.019484,3.121406,0.660069,0.609011,0.677709,1.860394,1.817834,1.894750,3.409881,3.411509,3.427244,60825,58132,57997,51954,49582,49445,0.000561,0.018156,-0.014986,-0.033142,0.000541,255128,253025,2103,,,,,51496,20.4,51271,20.3,13.963,15.510,,,kanziexe
"/usr/sbin/fsck.minix",125272,3,1,4,0,29,81273,34128,2044,0.648772,0.272431,0.016316,6.133724,5.207867,1.898221,0.210068,140,1,0.383849,2025,636,369,320,790,38.176516,839,0.003261,13,0.028940,478,0.903044,2403,1.169025,1,2,1,33204,12.000000,12.000000,30,0,0.000000,1,0,131,0,0.000000,702,0.910870,99793728.362270,2130675021,837,0.350410,9,1,9,122924,12288,93561,81273,5.911322,5.782147,6.009587,0.447565,0.350254,0.488714,1.471960,1.419682,1.499124,6.743671,6.729644,6.784665,75241,69834,69656,63822,58746,58652,0.001700,0.021852,-0.016623,-0.038475,0.000765,125272,122924,2348,,,,,57257,46.6,56949,46.3,1.838,1.838,,,kanziexe
"/usr/sbin/cron",51776,3,1,4,0,45,24389,17640,2032,0.471048,0.340698,0.039246,6.092636,4.341954,1.951324,0.304314,139,1,0.328345,731,301,182,95,277,50.971176,273,0.001968,6,0.025790,447,0.912791,942,1.350090,1,2,1,3560,12.000000,12.000000,30,0,0.000000,3,0,130,0,0.000000,149,0.885246,100199950.075581,2129294008,356,0.379522,9,1,9,49434,12288,36677,24389,5.132592,4.956265,5.209106,0.544365,0.414660,0.599057,2.096081,2.007265,2.101153,5.890782,5.885755,5.921281,29107,27652,27410,26143,24267,24151,0.001659,0.034354,-0.014907,-0.049262,0.002347,51776,49434,2342,,,,,30676,62.1,30483,61.7,1.532,1.437,,,kanziexe
"/usr/sbin/plymouthd",147544,3,1,4,0,26,88649,45288,2424,0.600831,0.306946,0.016429,6.116988,5.182904,2.025254,0.178233,223,3,0.473613,2944,778,329,91,488,46.793805,889,0.001252,450,0.010401,786,0.881247,3280,1.125506,1,2,1,64,12.000000,12.000000,31,0,0.000000,3,0,196,0,0.000000,336,0.928942,136559765.386351,2131594568,916,0.296041,9,1,9,145114,20480,109129,88649,5.934547,5.705784,5.951636,0.425129,0.325218,0.478937,1.587541,1.499031,1.586613,6.650092,6.573585,6.609686,60228,48801,48599,50679,39958,39920,0.002577,0.038548,-0.002880,-0.041427,0.000262,147544,145114,2430,,,,,40910,28.2,40748,28.1,1.986,2.689,,,kanziexe
"/usr/sbin/rpc.statd",113680,3,1,4,0,47,57737,37208,6900,0.507891,0.327305,0.060697,6.082873,5.010820,0.895551,0.234378,186,1,0.447431,1558,527,349,234,540,43.168436,588,0.002719,14,0.027695,629,0.933333,1946,1.280614,1,2,1,24892,12.000000,12.000000,30,0,0.000000,4,0,165,0,0.000000,483,0.891209,69048364.840767,2147483648,613,0.351384,9,1,9,111331,16384,74121,57737,5.418747,5.276664,5.519982,0.509266,0.402091,0.546094,2.023706,1.958440,2.027833,6.183618,6.177533,6.203010,63683,59429,59322,53924,50028,49946,0.001051,0.026221,-0.018683,-0.044903,0.000737,113680,111331,2349,,,,,50781,45.6,50558,45.4,2.430,1.672,,,kanziexe
