path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/sbin/partclone.hfsp",85144,3,1,4,0,50,45841,27628,2488,0.538394,0.324486,0.029221,6.074371,5.129677,1.678259,0.219208,105,1,0.559650,1079,436,242,92,411,39.248009,416,0.002596,18,0.017059,385,0.888449,1346,1.709585,1,2,1,3040,12.000000,12.000000,31,0,0.000000,4,0,97,0,0.000000,253,0.892920,104295873.969637,2098675663,517,0.338689,9,1,9,82725,12288,58129,45841,5.667046,5.553209,5.761089,0.487230,0.411791,0.525462,1.660951,1.609281,1.644332,6.371502,6.356593,6.379422,50646,47806,47617,43794,40857,40848,0.001970,0.020088,-0.016595,-0.036682,0.000109,85144,82725,2419,,,,,64197,77.6,63043,76.2,0.006,0.007,,,kanziexe
"/usr/sbin/gennorm2",64320,3,1,4,0,62,26769,26741,2852,0.416185,0.415749,0.044341,6.102600,5.067315,1.468205,0.261970,124,1,0.458883,660,336,181,70,255,45.024020,207,0.003885,0,0.028503,425,0.905622,902,1.273883,1,2,1,44,12.000000,12.000000,31,0,0.000000,5,0,109,0,0.000000,211,0.879494,100866627.079317,2126491507,399,0.392853,9,1,9,61889,16384,43153,26769,5.410612,5.287200,5.508753,0.538802,0.451478,0.570957,1.785583,1.737842,1.791777,6.050576,6.053373,6.085566,34479,33041,32747,30626,28930,28924,0.001406,0.022809,-0.018139,-0.040948,0.000097,64320,61889,2431,,,,,45452,73.4,44744,72.3,0.005,0.006,,,kanziexe
"/usr/sbin/update-binfmts",93736,3,1,4,0,146,54873,27940,3336,0.585399,0.298071,0.035589,6.179949,5.052275,1.934891,0.214181,77,1,0.367931,1016,447,353,212,612,33.888871,444,0.003226,4,0.035755,294,0.908407,1329,1.432240,1,2,1,360,12.000000,12.000000,30,0,0.000000,2,0,66,0,0.000000,422,0.866288,99800433.435407,2130262337,498,0.333166,9,1,9,91381,12288,67161,54873,5.758231,5.669202,5.855892,0.470443,0.402859,0.499247,1.490003,1.457957,1.488673,6.570498,6.572451,6.598248,57966,55302,54983,50323,47852,47755,0.001269,0.015461,-0.016960,-0.032421,0.001061,93736,91381,2355,,,,,73794,80.8,72967,79.8,0.006,0.007,,,kanziexe
"/usr/sbin/blkdiscard",35136,3,1,4,0,22,13513,10992,1444,0.384591,0.312842,0.041097,6.136101,4.503147,1.630693,0.292430,69,1,0.329057,262,130,109,58,123,37.965219,96,0.003182,7,0.038777,240,0.903061,354,1.030922,1,2,1,92,12.000000,12.000000,30,0,0.000000,2,0,61,0,0.000000,108,0.840176,100197184.640306,2097151921,148,0.378679,9,1,9,32785,8192,21705,13513,4.692744,4.578703,4.770415,0.587065,0.498070,0.621886,2.104222,2.050667,2.107894,5.377982,5.375398,5.407254,16501,15963,15866,14978,14234,14213,0.001281,0.024302,-0.016551,-0.040853,0.000641,35136,32785,2351,,,,,24472,74.6,24128,73.6,0.004,0.005,,,kanziexe
"/usr/sbin/fsfreeze",14648,3,1,4,0,16,2457,4680,960,0.167736,0.319498,0.065538,5.566680,3.478178,1.526399,0.472608,36,2,0.280769,72,34,35,7,20,58.764347,54,0.002442,0,0.028083,144,0.971698,103,0.307285,1,2,1,64,12.000000,12.000000,30,0,0.000000,1,0,26,0,0.000000,16,0.791667,43890488.292453,2011853496,38,0.457603,9,1,9,12298,4096,6553,2457,3.073380,2.960489,3.113455,0.673362,0.540786,0.708124,0.914016,0.780327,0.940879,3.677371,3.679773,3.691854,4828,4671,4661,4360,4132,4118,0.000976,0.036732,-0.013039,-0.049771,0.001138,14648,12298,2350,,,,,10113,82.2,9898,80.5,0.003,0.003,,,kanziexe
"/usr/sbin/sudo_sendlog",155048,3,1,4,0,302,89473,48060,9272,0.577066,0.309969,0.059801,6.173844,4.903827,1.774620,0.239892,179,2,0.393591,1837,917,464,240,953,36.829345,881,0.001978,10,0.029528,708,0.888526,2447,1.394209,1,2,1,136,12.000000,12.000000,30,0,0.000000,3,0,153,0,0.000000,562,0.894808,107317522.497095,2147320641,862,0.300480,9,1,9,152699,20480,109953,89473,5.691806,5.593705,5.823619,0.445809,0.373985,0.483707,1.642046,1.586270,1.675124,6.478927,6.484088,6.524505,89306,84062,83291,75579,70853,70323,0.001716,0.017236,-0.023158,-0.040394,0.003471,155048,152699,2349,,,,,109534,71.7,107521,70.4,0.008,0.009,,,kanziexe
"/usr/sbin/partclone.info",52192,3,1,4,0,56,22121,20980,2496,0.423839,0.401977,0.047823,5.974234,5.010524,1.544295,0.261920,84,1,0.501335,528,243,163,55,179,43.235658,239,0.003074,17,0.025361,305,0.875486,675,1.410915,1,2,1,2128,12.000000,12.000000,31,0,0.000000,3,0,75,0,0.000000,140,0.860445,123965744.413748,2092367873,263,0.355127,9,1,9,49770,8192,30313,22121,5.364436,5.233276,5.442553,0.517878,0.423731,0.557891,1.572324,1.507781,1.567152,6.069975,6.063957,6.087682,28464,27243,27133,25282,23786,23843,0.001748,0.024450,-0.014562,-0.039012,-0.001145,52192,49770,2422,,,,,38629,77.6,38196,76.7,0.004,0.005,,,kanziexe
"/usr/sbin/switch_root",18744,3,1,4,0,13,3433,5424,1024,0.183152,0.289373,0.054631,5.586972,3.578002,1.612042,0.438975,47,1,0.291482,109,52,51,11,26,63.235654,65,0.002913,0,0.025342,167,0.981366,158,0.259347,1,2,1,64,12.000000,12.000000,30,0,0.000000,1,0,39,0,0.000000,19,0.795181,24008610.453416,1547787611,58,0.456196,9,1,9,16394,8192,11625,3433,3.017965,2.879665,3.056862,0.680684,0.534889,0.720224,2.032815,1.915361,2.050166,3.596881,3.588621,3.613747,5968,5735,5714,5394,5043,5036,0.000732,0.045826,-0.012888,-0.058714,0.000427,18744,16394,2350,,,,,11527,70.3,11321,69.1,0.003,0.003,,,kanziexe
"/usr/sbin/tc",587776,3,1,4,0,693,367909,181648,31368,0.625934,0.309043,0.053367,6.172167,5.584105,1.112956,0.197455,203,1,0.537110,8695,3226,1065,1186,4747,36.143894,5936,0.002229,63,0.022035,966,0.903112,10766,1.825800,1,2,1,34600,12.000000,12.000000,30,0,0.000000,8,0,184,0,0.000000,1903,0.943707,86208906.530912,2143449780,3157,0.307405,9,2,9,585432,57344,425253,367909,6.066675,5.986308,6.232876,0.398030,0.307290,0.434671,1.353671,1.309562,1.460313,6.873897,6.875053,6.941889,355076,327505,325029,289667,265224,263713,0.001770,0.013247,-0.027396,-0.040643,0.002581,587776,585432,2344,,,,,408804,69.8,403946,69.0,0.027,0.027,,,kanziexe
"/usr/sbin/rmt-tar",60432,3,1,4,0,59,34765,15196,2312,0.575275,0.251456,0.038258,6.187851,4.727575,1.609296,0.222053,70,1,0.350816,572,343,169,106,456,31.929124,205,0.002905,3,0.029915,248,0.897268,821,1.546797,1,2,1,224,12.000000,12.000000,30,0,0.000000,1,0,60,0,0.000000,274,0.897327,100480657.206557,2130262337,381,0.337579,9,1,9,58165,8192,42957,34765,5.495623,5.410132,5.620642,0.503962,0.440339,0.546598,1.863770,1.831329,1.889149,6.273634,6.275723,6.304104,35674,34457,34105,32060,30727,30603,0.001547,0.015556,-0.022749,-0.038305,0.002132,60432,58165,2267,,,,,48248,83.0,47599,81.8,0.005,0.005,,,kanziexe
